account_id,entity_id,account_type,date,sessions,kwh,preferred_cooking_hour,green_window_share,red_window_sessions,shifted_daytime_sessions,credits_earned,credits_spent,fuel_stacking_risk_flag,green_sessions,orange_sessions,red_sessions
HH-0067,HH-0067,household,2025-06-11,1,0.603,13,1.0,0,1,17,15,1,1,0,0
HH-0067,HH-0067,household,2025-06-12,1,0.451,13,1.0,0,1,14,11,1,1,0,0
HH-0067,HH-0067,household,2025-06-13,2,0.868,13,0.5,1,1,16,21,1,1,0,1
HH-0067,HH-0067,household,2025-06-14,1,0.337,7,0.0,0,0,3,9,1,0,1,0
HH-0067,HH-0067,household,2025-06-15,2,0.414,7,0.0,1,0,3,11,1,0,1,1
HH-0067,HH-0067,household,2025-06-16,2,0.911,13,0.5,1,1,12,23,1,1,0,1
HH-0067,HH-0067,household,2025-06-17,1,0.238,7,0.0,1,0,0,6,1,0,0,1
HH-0067,HH-0067,household,2025-06-18,2,1.46,7,0.0,1,0,5,36,1,0,1,1
HH-0067,HH-0067,household,2025-06-19,2,0.708,13,0.5,1,1,9,18,1,1,0,1
HH-0067,HH-0067,household,2025-06-20,0,0,,0,0,0,0,0,1,0,0,0
HH-0067,HH-0067,household,2025-06-21,1,0.306,13,1.0,0,1,12,8,1,1,0,0
HH-0067,HH-0067,household,2025-06-22,1,0.881,18,0.0,1,0,0,22,1,0,0,1
HH-0067,HH-0067,household,2025-06-23,2,1.166,13,0.5,1,1,12,29,1,1,0,1
HH-0067,HH-0067,household,2025-06-24,2,0.837,13,0.5,1,1,16,21,1,1,0,1
HH-0067,HH-0067,household,2025-06-25,1,0.323,13,1.0,0,1,12,8,1,1,0,0
HH-0067,HH-0067,household,2025-06-26,2,1.448,7,0.5,0,1,24,36,1,1,1,0
HH-0067,HH-0067,household,2025-06-27,2,0.581,7,0.5,0,1,13,15,1,1,1,0
HH-0067,HH-0067,household,2025-06-28,2,1.348,13,0.5,1,1,18,33,1,1,0,1
HH-0067,HH-0067,household,2025-06-29,1,0.533,13,1.0,0,1,16,13,1,1,0,0
HH-0067,HH-0067,household,2025-06-30,1,0.497,18,0.0,1,0,0,12,1,0,0,1
HH-0071,HH-0071,household,2025-06-01,2,0.978,7,0.5,0,1,20,25,0,1,1,0
HH-0071,HH-0071,household,2025-06-02,3,1.424,7,0.333,1,1,22,35,0,1,1,1
HH-0071,HH-0071,household,2025-06-03,1,0.51,7,0.0,0,0,4,13,0,0,1,0
HH-0071,HH-0071,household,2025-06-04,1,0.274,7,0.0,0,0,2,7,0,0,1,0
HH-0071,HH-0071,household,2025-06-05,1,0.119,18,0.0,1,0,0,3,0,0,0,1
HH-0071,HH-0071,household,2025-06-06,1,0.26,7,0.0,0,0,2,7,0,0,1,0
HH-0071,HH-0071,household,2025-06-07,0,0,,0,0,0,0,0,0,0,0,0
HH-0071,HH-0071,household,2025-06-08,1,0.298,18,0.0,1,0,0,8,0,0,0,1
HH-0071,HH-0071,household,2025-06-09,1,0.515,18,0.0,1,0,0,13,0,0,0,1
HH-0071,HH-0071,household,2025-06-10,0,0,,0,0,0,0,0,0,0,0,0
HH-0071,HH-0071,household,2025-06-11,0,0,,0,0,0,0,0,0,0,0,0
HH-0071,HH-0071,household,2025-06-12,2,0.577,14,0.5,1,1,10,15,0,1,0,1
HH-0071,HH-0071,household,2025-06-13,1,0.723,7,0.0,0,0,6,18,0,0,1,0
HH-0071,HH-0071,household,2025-06-14,0,0,,0,0,0,0,0,0,0,0,0
HH-0071,HH-0071,household,2025-06-15,1,0.244,18,0.0,1,0,0,6,0,0,0,1
HH-0071,HH-0071,household,2025-06-16,1,0.234,7,0.0,1,0,0,6,0,0,0,1
HH-0071,HH-0071,household,2025-06-17,0,0,,0,0,0,0,0,0,0,0,0
HH-0071,HH-0071,household,2025-06-18,1,0.768,18,0.0,1,0,0,19,0,0,0,1
HH-0071,HH-0071,household,2025-06-19,2,0.873,14,0.5,1,1,18,22,0,1,0,1
HH-0071,HH-0071,household,2025-06-20,0,0,,0,0,0,0,0,0,0,0,0
HH-0071,HH-0071,household,2025-06-21,3,1.305,7,0.333,1,1,14,33,0,1,1,1
HH-0071,HH-0071,household,2025-06-22,1,0.454,18,0.0,1,0,0,11,0,0,0,1
HH-0071,HH-0071,household,2025-06-23,1,0.33,14,1.0,0,1,12,8,0,1,0,0
HH-0071,HH-0071,household,2025-06-24,2,0.985,7,0.0,2,0,0,24,0,0,0,2
HH-0071,HH-0071,household,2025-06-25,1,0.861,14,1.0,0,1,21,21,0,1,0,0
HH-0071,HH-0071,household,2025-06-26,3,0.82,7,0.333,1,1,15,21,0,1,1,1
HH-0071,HH-0071,household,2025-06-27,0,0,,0,0,0,0,0,0,0,0,0
HH-0071,HH-0071,household,2025-06-28,1,0.711,7,0.0,0,0,6,18,0,0,1,0
HH-0071,HH-0071,household,2025-06-29,2,0.847,14,0.5,1,1,14,22,0,1,0,1
HH-0071,HH-0071,household,2025-06-30,2,0.858,14,0.5,1,1,18,21,0,1,0,1
HH-0076,HH-0076,household,2025-06-01,1,0.268,11,1.0,0,1,11,7,1,1,0,0
HH-0076,HH-0076,household,2025-06-02,1,0.624,11,1.0,0,1,17,15,1,1,0,0
HH-0076,HH-0076,household,2025-06-03,0,0,,0,0,0,0,0,1,0,0,0
HH-0076,HH-0076,household,2025-06-04,0,0,,0,0,0,0,0,1,0,0,0
HH-0076,HH-0076,household,2025-06-05,0,0,,0,0,0,0,0,1,0,0,0
HH-0076,HH-0076,household,2025-06-06,2,0.813,11,0.5,1,1,18,20,1,1,0,1
HH-0076,HH-0076,household,2025-06-07,2,0.541,11,0.5,1,1,9,14,1,1,0,1
HH-0076,HH-0076,household,2025-06-08,1,0.166,19,0.0,1,0,0,4,1,0,0,1
HH-0076,HH-0076,household,2025-06-09,0,0,,0,0,0,0,0,1,0,0,0
HH-0076,HH-0076,household,2025-06-10,0,0,,0,0,0,0,0,1,0,0,0
HH-0076,HH-0076,household,2025-06-11,1,0.191,11,1.0,0,1,9,5,1,1,0,0
HH-0076,HH-0076,household,2025-06-12,1,0.24,11,1.0,0,1,10,6,1,1,0,0
HH-0076,HH-0076,household,2025-06-13,1,0.589,11,1.0,0,1,17,15,1,1,0,0
HH-0076,HH-0076,household,2025-06-14,1,0.382,11,1.0,0,1,13,10,1,1,0,0
HH-0076,HH-0076,household,2025-06-15,0,0,,0,0,0,0,0,1,0,0,0
HH-0076,HH-0076,household,2025-06-16,1,0.55,19,0.0,1,0,0,14,1,0,0,1
HH-0076,HH-0076,household,2025-06-17,1,0.31,19,0.0,1,0,0,8,1,0,0,1
HH-0076,HH-0076,household,2025-06-18,2,0.417,11,0.5,1,1,10,11,1,1,0,1
HH-0076,HH-0076,household,2025-06-19,1,0.313,19,0.0,1,0,0,8,1,0,0,1
HH-0076,HH-0076,household,2025-06-20,1,0.215,11,1.0,0,1,10,6,1,1,0,0
HH-0076,HH-0076,household,2025-06-21,2,0.491,11,0.5,1,1,8,12,1,1,0,1
HH-0076,HH-0076,household,2025-06-22,2,0.587,11,0.5,1,1,13,15,1,1,0,1
HH-0076,HH-0076,household,2025-06-23,0,0,,0,0,0,0,0,1,0,0,0
HH-0076,HH-0076,household,2025-06-24,0,0,,0,0,0,0,0,1,0,0,0
HH-0076,HH-0076,household,2025-06-25,0,0,,0,0,0,0,0,1,0,0,0
HH-0076,HH-0076,household,2025-06-26,1,0.159,11,1.0,0,1,9,4,1,1,0,0
HH-0076,HH-0076,household,2025-06-27,0,0,,0,0,0,0,0,1,0,0,0
HH-0076,HH-0076,household,2025-06-28,0,0,,0,0,0,0,0,1,0,0,0
HH-0076,HH-0076,household,2025-06-29,1,0.567,19,0.0,1,0,0,14,1,0,0,1
HH-0076,HH-0076,household,2025-06-30,1,0.278,11,1.0,0,1,11,7,1,1,0,0
HH-0084,HH-0084,household,2025-06-01,3,1.287,7,0.333,1,1,17,33,1,1,1,1
HH-0084,HH-0084,household,2025-06-02,0,0,,0,0,0,0,0,1,0,0,0
HH-0084,HH-0084,household,2025-06-03,1,0.174,12,1.0,0,1,9,5,1,1,0,0
HH-0084,HH-0084,household,2025-06-04,2,1.015,7,0.5,0,1,23,25,1,1,1,0
HH-0084,HH-0084,household,2025-06-05,1,0.156,18,0.0,1,0,0,4,1,0,0,1
HH-0084,HH-0084,household,2025-06-06,2,0.922,7,0.5,0,1,17,23,1,1,1,0
HH-0084,HH-0084,household,2025-06-07,1,0.372,18,0.0,1,0,0,9,1,0,0,1
HH-0084,HH-0084,household,2025-06-08,1,0.211,12,1.0,0,1,10,6,1,1,0,0
HH-0084,HH-0084,household,2025-06-09,2,0.491,7,0.0,2,0,0,12,1,0,0,2
HH-0084,HH-0084,household,2025-06-10,1,0.844,12,1.0,0,1,21,21,1,1,0,0
HH-0084,HH-0084,household,2025-06-11,0,0,,0,0,0,0,0,1,0,0,0
HH-0084,HH-0084,household,2025-06-12,2,1.127,7,0.0,1,0,6,28,1,0,1,1
HH-0084,HH-0084,household,2025-06-13,1,0.405,18,0.0,1,0,0,10,1,0,0,1
HH-0084,HH-0084,household,2025-06-14,3,1.146,7,0.333,1,1,15,29,1,1,1,1
HH-0084,HH-0084,household,2025-06-15,0,0,,0,0,0,0,0,1,0,0,0
HH-0084,HH-0084,household,2025-06-16,1,0.337,7,0.0,1,0,0,9,1,0,0,1
HH-0084,HH-0084,household,2025-06-17,3,0.799,7,0.333,2,1,11,20,1,1,0,2
HH-0084,HH-0084,household,2025-06-18,3,0.847,7,0.333,1,1,17,22,1,1,1,1
HH-0084,HH-0084,household,2025-06-19,1,0.318,18,0.0,1,0,0,8,1,0,0,1
HH-0084,HH-0084,household,2025-06-20,2,1.026,7,0.0,1,0,4,25,1,0,1,1
HH-0084,HH-0084,household,2025-06-21,1,0.838,12,1.0,0,1,21,21,1,1,0,0
HH-0084,HH-0084,household,2025-06-22,2,0.719,12,0.5,1,1,10,19,1,1,0,1
HH-0084,HH-0084,household,2025-06-23,1,0.167,18,0.0,1,0,0,5,1,0,0,1
HH-0084,HH-0084,household,2025-06-24,2,0.83,7,0.0,2,0,0,21,1,0,0,2
HH-0084,HH-0084,household,2025-06-25,2,1.014,7,0.5,0,1,21,25,1,1,1,0
HH-0084,HH-0084,household,2025-06-26,3,1.079,7,0.333,1,1,18,27,1,1,1,1
HH-0084,HH-0084,household,2025-06-27,2,0.78,12,0.5,1,1,10,20,1,1,0,1
HH-0084,HH-0084,household,2025-06-28,0,0,,0,0,0,0,0,1,0,0,0
HH-0084,HH-0084,household,2025-06-29,1,0.184,7,0.0,0,0,1,5,1,0,1,0
HH-0084,HH-0084,household,2025-06-30,2,1.439,7,0.5,1,1,18,35,1,1,0,1
HH-0087,HH-0087,household,2025-06-01,1,0.44,7,0.0,0,0,4,11,1,0,1,0
HH-0087,HH-0087,household,2025-06-02,1,0.166,7,0.0,0,0,1,4,1,0,1,0
HH-0087,HH-0087,household,2025-06-03,1,0.611,17,0.0,1,0,0,15,1,0,0,1
HH-0087,HH-0087,household,2025-06-04,1,0.218,7,0.0,0,0,2,6,1,0,1,0
HH-0087,HH-0087,household,2025-06-05,0,0,,0,0,0,0,0,1,0,0,0
HH-0087,HH-0087,household,2025-06-06,2,1.02,7,0.0,1,0,3,26,1,0,1,1
HH-0087,HH-0087,household,2025-06-07,0,0,,0,0,0,0,0,1,0,0,0
HH-0087,HH-0087,household,2025-06-08,1,0.553,12,1.0,0,1,16,14,1,1,0,0
HH-0087,HH-0087,household,2025-06-09,0,0,,0,0,0,0,0,1,0,0,0
HH-0087,HH-0087,household,2025-06-10,2,0.647,7,0.0,1,0,2,16,1,0,1,1
HH-0087,HH-0087,household,2025-06-11,1,0.192,12,1.0,0,1,9,5,1,1,0,0
HH-0087,HH-0087,household,2025-06-12,1,0.264,7,0.0,0,0,2,7,1,0,1,0
HH-0087,HH-0087,household,2025-06-13,1,0.283,17,0.0,1,0,0,7,1,0,0,1
HH-0087,HH-0087,household,2025-06-14,2,1.225,7,0.5,0,1,23,30,1,1,1,0
HH-0087,HH-0087,household,2025-06-15,0,0,,0,0,0,0,0,1,0,0,0
HH-0087,HH-0087,household,2025-06-16,1,0.376,7,0.0,1,0,0,10,1,0,0,1
HH-0087,HH-0087,household,2025-06-17,2,0.918,12,0.5,1,1,17,23,1,1,0,1
HH-0087,HH-0087,household,2025-06-18,2,0.627,12,0.5,1,1,9,16,1,1,0,1
HH-0087,HH-0087,household,2025-06-19,0,0,,0,0,0,0,0,1,0,0,0
HH-0087,HH-0087,household,2025-06-20,1,0.273,12,1.0,0,1,11,7,1,1,0,0
HH-0087,HH-0087,household,2025-06-21,2,0.761,7,0.0,1,0,4,19,1,0,1,1
HH-0087,HH-0087,household,2025-06-22,1,0.579,17,0.0,1,0,0,14,1,0,0,1
HH-0087,HH-0087,household,2025-06-23,1,0.446,17,0.0,1,0,0,11,1,0,0,1
HH-0087,HH-0087,household,2025-06-24,2,0.863,7,0.0,2,0,0,21,1,0,0,2
HH-0087,HH-0087,household,2025-06-25,3,1.39,7,0.333,1,1,21,35,1,1,1,1
HH-0087,HH-0087,household,2025-06-26,1,0.654,7,0.0,0,0,5,16,1,0,1,0
HH-0087,HH-0087,household,2025-06-27,1,0.412,17,0.0,1,0,0,10,1,0,0,1
HH-0087,HH-0087,household,2025-06-28,0,0,,0,0,0,0,0,1,0,0,0
HH-0087,HH-0087,household,2025-06-29,2,0.732,12,0.5,1,1,12,18,1,1,0,1
HH-0087,HH-0087,household,2025-06-30,2,0.654,7,0.0,2,0,0,17,1,0,0,2
HH-0088,HH-0088,household,2025-06-01,2,1.589,8,0.5,0,1,28,39,1,1,1,0
HH-0088,HH-0088,household,2025-06-02,0,0,,0,0,0,0,0,1,0,0,0
HH-0088,HH-0088,household,2025-06-03,1,0.297,19,0.0,1,0,0,8,1,0,0,1
HH-0088,HH-0088,household,2025-06-04,1,0.373,8,0.0,0,0,3,9,1,0,1,0
HH-0088,HH-0088,household,2025-06-05,2,0.518,8,0.5,0,1,14,14,1,1,1,0
HH-0088,HH-0088,household,2025-06-06,1,0.403,19,0.0,1,0,0,10,1,0,0,1
HH-0088,HH-0088,household,2025-06-07,0,0,,0,0,0,0,0,1,0,0,0
HH-0088,HH-0088,household,2025-06-08,1,0.387,11,1.0,0,1,13,10,1,1,0,0
HH-0088,HH-0088,household,2025-06-09,2,0.654,8,0.5,0,1,13,17,1,1,1,0
HH-0088,HH-0088,household,2025-06-10,2,1.014,8,0.5,0,1,18,25,1,1,1,0
HH-0088,HH-0088,household,2025-06-11,1,0.269,8,0.0,0,0,2,7,1,0,1,0
HH-0088,HH-0088,household,2025-06-12,0,0,,0,0,0,0,0,1,0,0,0
HH-0088,HH-0088,household,2025-06-13,1,0.506,8,0.0,0,0,4,13,1,0,1,0
HH-0088,HH-0088,household,2025-06-14,0,0,,0,0,0,0,0,1,0,0,0
HH-0088,HH-0088,household,2025-06-15,1,0.672,8,0.0,0,0,5,17,1,0,1,0
HH-0088,HH-0088,household,2025-06-16,1,0.346,8,0.0,1,0,0,9,1,0,0,1
HH-0088,HH-0088,household,2025-06-17,1,0.6,19,0.0,1,0,0,15,1,0,0,1
HH-0088,HH-0088,household,2025-06-18,1,0.608,8,0.0,0,0,5,15,1,0,1,0
HH-0088,HH-0088,household,2025-06-19,3,1.456,8,0.333,1,1,16,36,1,1,1,1
HH-0088,HH-0088,household,2025-06-20,1,0.173,8,0.0,0,0,1,5,1,0,1,0
HH-0088,HH-0088,household,2025-06-21,2,0.991,11,0.5,1,1,12,25,1,1,0,1
HH-0088,HH-0088,household,2025-06-22,1,0.519,19,0.0,1,0,0,13,1,0,0,1
HH-0088,HH-0088,household,2025-06-23,0,0,,0,0,0,0,0,1,0,0,0
HH-0088,HH-0088,household,2025-06-24,1,0.371,19,0.0,1,0,0,9,1,0,0,1
HH-0088,HH-0088,household,2025-06-25,1,0.239,19,0.0,1,0,0,6,1,0,0,1
HH-0088,HH-0088,household,2025-06-26,2,1.144,11,0.5,1,1,16,28,1,1,0,1
HH-0088,HH-0088,household,2025-06-27,2,0.415,8,0.0,1,0,2,11,1,0,1,1
HH-0088,HH-0088,household,2025-06-28,0,0,,0,0,0,0,0,1,0,0,0
HH-0088,HH-0088,household,2025-06-29,2,0.87,8,0.5,0,1,18,22,1,1,1,0
HH-0088,HH-0088,household,2025-06-30,1,0.148,19,0.0,1,0,0,4,1,0,0,1
HH-0120,HH-0120,household,2025-06-01,1,0.233,6,0.0,1,0,0,6,1,0,0,1
HH-0120,HH-0120,household,2025-06-02,1,0.126,18,0.0,1,0,0,4,1,0,0,1
HH-0120,HH-0120,household,2025-06-03,3,1.263,6,0.333,2,1,16,31,1,1,0,2
HH-0120,HH-0120,household,2025-06-04,1,0.464,6,0.0,1,0,0,12,1,0,0,1
HH-0120,HH-0120,household,2025-06-05,1,0.474,6,0.0,1,0,0,12,1,0,0,1
HH-0120,HH-0120,household,2025-06-06,2,0.765,13,0.5,1,1,16,19,1,1,0,1
HH-0120,HH-0120,household,2025-06-07,0,0,,0,0,0,0,0,1,0,0,0
HH-0120,HH-0120,household,2025-06-08,2,0.877,13,0.5,1,1,15,22,1,1,0,1
HH-0120,HH-0120,household,2025-06-09,3,0.966,6,0.333,2,1,11,25,1,1,0,2
HH-0120,HH-0120,household,2025-06-10,2,0.691,6,0.0,2,0,0,17,1,0,0,2
HH-0120,HH-0120,household,2025-06-11,2,0.704,13,0.5,1,1,12,18,1,1,0,1
HH-0120,HH-0120,household,2025-06-12,1,0.298,6,0.0,1,0,0,8,1,0,0,1
HH-0120,HH-0120,household,2025-06-13,0,0,,0,0,0,0,0,1,0,0,0
HH-0120,HH-0120,household,2025-06-14,2,1.411,13,0.5,1,1,17,35,1,1,0,1
HH-0120,HH-0120,household,2025-06-15,2,0.547,13,0.5,1,1,13,14,1,1,0,1
HH-0120,HH-0120,household,2025-06-16,1,0.356,6,0.0,1,0,0,9,1,0,0,1
HH-0120,HH-0120,household,2025-06-17,0,0,,0,0,0,0,0,1,0,0,0
HH-0120,HH-0120,household,2025-06-18,1,0.247,6,0.0,1,0,0,6,1,0,0,1
HH-0120,HH-0120,household,2025-06-19,0,0,,0,0,0,0,0,1,0,0,0
HH-0120,HH-0120,household,2025-06-20,3,1.131,6,0.333,2,1,14,29,1,1,0,2
HH-0120,HH-0120,household,2025-06-21,0,0,,0,0,0,0,0,1,0,0,0
HH-0120,HH-0120,household,2025-06-22,2,0.663,6,0.5,1,1,12,17,1,1,0,1
HH-0120,HH-0120,household,2025-06-23,2,0.92,6,0.0,2,0,0,23,1,0,0,2
HH-0120,HH-0120,household,2025-06-24,2,0.622,6,0.0,2,0,0,16,1,0,0,2
HH-0120,HH-0120,household,2025-06-25,1,0.429,18,0.0,1,0,0,11,1,0,0,1
HH-0120,HH-0120,household,2025-06-26,1,0.376,13,1.0,0,1,13,10,1,1,0,0
HH-0120,HH-0120,household,2025-06-27,1,0.501,18,0.0,1,0,0,13,1,0,0,1
HH-0120,HH-0120,household,2025-06-28,1,0.2,18,0.0,1,0,0,5,1,0,0,1
HH-0120,HH-0120,household,2025-06-29,3,0.882,6,0.333,2,1,11,23,1,1,0,2
HH-0120,HH-0120,household,2025-06-30,1,0.401,6,0.0,1,0,0,10,1,0,0,1
HH-0125,HH-0125,household,2025-06-01,1,0.631,19,0.0,1,0,0,16,0,0,0,1
HH-0125,HH-0125,household,2025-06-02,0,0,,0,0,0,0,0,0,0,0,0
HH-0125,HH-0125,household,2025-06-03,0,0,,0,0,0,0,0,0,0,0,0
HH-0125,HH-0125,household,2025-06-04,1,0.452,19,0.0,1,0,0,11,0,0,0,1
HH-0125,HH-0125,household,2025-06-05,1,0.791,12,1.0,0,1,20,19,0,1,0,0
HH-0125,HH-0125,household,2025-06-06,2,0.671,12,0.5,1,1,10,17,0,1,0,1
HH-0125,HH-0125,household,2025-06-07,1,0.3,12,1.0,0,1,11,8,0,1,0,0
HH-0125,HH-0125,household,2025-06-08,2,1.08,12,0.5,1,1,15,27,0,1,0,1
HH-0125,HH-0125,household,2025-06-09,1,0.259,12,1.0,0,1,11,7,0,1,0,0
HH-0125,HH-0125,household,2025-06-10,2,1.525,12,0.5,1,1,20,38,0,1,0,1
HH-0125,HH-0125,household,2025-06-11,1,0.163,19,0.0,1,0,0,4,0,0,0,1
HH-0125,HH-0125,household,2025-06-12,0,0,,0,0,0,0,0,0,0,0,0
HH-0125,HH-0125,household,2025-06-13,0,0,,0,0,0,0,0,0,0,0,0
HH-0125,HH-0125,household,2025-06-14,0,0,,0,0,0,0,0,0,0,0,0
HH-0125,HH-0125,household,2025-06-15,1,0.34,12,1.0,0,1,12,9,0,1,0,0
HH-0125,HH-0125,household,2025-06-16,2,1.134,12,0.5,1,1,17,28,0,1,0,1
HH-0125,HH-0125,household,2025-06-17,0,0,,0,0,0,0,0,0,0,0,0
HH-0125,HH-0125,household,2025-06-18,2,0.784,12,0.5,1,1,12,20,0,1,0,1
HH-0125,HH-0125,household,2025-06-19,2,1.237,12,0.5,1,1,13,31,0,1,0,1
HH-0125,HH-0125,household,2025-06-20,1,0.224,19,0.0,1,0,0,6,0,0,0,1
HH-0125,HH-0125,household,2025-06-21,1,0.14,12,1.0,0,1,9,4,0,1,0,0
HH-0125,HH-0125,household,2025-06-22,0,0,,0,0,0,0,0,0,0,0,0
HH-0125,HH-0125,household,2025-06-23,1,0.263,12,1.0,0,1,11,7,0,1,0,0
HH-0125,HH-0125,household,2025-06-24,0,0,,0,0,0,0,0,0,0,0,0
HH-0125,HH-0125,household,2025-06-25,1,0.592,19,0.0,1,0,0,15,0,0,0,1
HH-0125,HH-0125,household,2025-06-26,1,0.801,12,1.0,0,1,20,20,0,1,0,0
HH-0125,HH-0125,household,2025-06-27,1,0.417,19,0.0,1,0,0,11,0,0,0,1
HH-0125,HH-0125,household,2025-06-28,2,1.282,12,0.5,1,1,17,32,0,1,0,1
HH-0125,HH-0125,household,2025-06-29,2,0.995,12,0.5,1,1,13,25,0,1,0,1
HH-0125,HH-0125,household,2025-06-30,1,0.293,19,0.0,1,0,0,8,0,0,0,1
HH-0131,HH-0131,household,2025-06-01,1,0.391,11,1.0,0,1,13,10,0,1,0,0
HH-0131,HH-0131,household,2025-06-02,1,0.191,17,0.0,1,0,0,5,0,0,0,1
HH-0131,HH-0131,household,2025-06-03,1,0.522,17,0.0,1,0,0,13,0,0,0,1
HH-0131,HH-0131,household,2025-06-04,1,0.922,11,1.0,0,1,23,23,0,1,0,0
HH-0131,HH-0131,household,2025-06-05,1,0.247,17,0.0,1,0,0,6,0,0,0,1
HH-0131,HH-0131,household,2025-06-06,1,0.283,17,0.0,1,0,0,7,0,0,0,1
HH-0131,HH-0131,household,2025-06-07,2,0.337,6,0.5,1,1,9,9,0,1,0,1
HH-0131,HH-0131,household,2025-06-08,1,0.36,6,0.0,1,0,0,9,0,0,0,1
HH-0131,HH-0131,household,2025-06-09,1,0.376,11,1.0,0,1,13,10,0,1,0,0
HH-0131,HH-0131,household,2025-06-10,1,0.599,11,1.0,0,1,17,15,0,1,0,0
HH-0131,HH-0131,household,2025-06-11,1,0.603,11,1.0,0,1,17,15,0,1,0,0
HH-0131,HH-0131,household,2025-06-12,2,0.659,6,0.5,1,1,12,17,0,1,0,1
HH-0131,HH-0131,household,2025-06-13,1,0.502,6,0.0,1,0,0,13,0,0,0,1
HH-0131,HH-0131,household,2025-06-14,2,0.793,6,0.5,1,1,16,20,0,1,0,1
HH-0131,HH-0131,household,2025-06-15,1,0.209,17,0.0,1,0,0,6,0,0,0,1
HH-0131,HH-0131,household,2025-06-16,1,0.373,11,1.0,0,1,13,9,0,1,0,0
HH-0131,HH-0131,household,2025-06-17,1,0.325,17,0.0,1,0,0,8,0,0,0,1
HH-0131,HH-0131,household,2025-06-18,0,0,,0,0,0,0,0,0,0,0,0
HH-0131,HH-0131,household,2025-06-19,3,1.178,6,0.333,2,1,18,30,0,1,0,2
HH-0131,HH-0131,household,2025-06-20,2,1.032,6,0.0,2,0,0,26,0,0,0,2
HH-0131,HH-0131,household,2025-06-21,2,1.093,6,0.0,2,0,0,27,0,0,0,2
HH-0131,HH-0131,household,2025-06-22,1,0.492,17,0.0,1,0,0,12,0,0,0,1
HH-0131,HH-0131,household,2025-06-23,0,0,,0,0,0,0,0,0,0,0,0
HH-0131,HH-0131,household,2025-06-24,2,1.37,11,0.5,1,1,17,34,0,1,0,1
HH-0131,HH-0131,household,2025-06-25,1,0.184,17,0.0,1,0,0,5,0,0,0,1
HH-0131,HH-0131,household,2025-06-26,3,1.191,6,0.333,2,1,10,31,0,1,0,2
HH-0131,HH-0131,household,2025-06-27,2,0.661,11,0.5,1,1,10,17,0,1,0,1
HH-0131,HH-0131,household,2025-06-28,0,0,,0,0,0,0,0,0,0,0,0
HH-0131,HH-0131,household,2025-06-29,2,0.827,6,0.0,2,0,0,21,0,0,0,2
HH-0131,HH-0131,household,2025-06-30,2,0.849,11,0.5,1,1,10,21,0,1,0,1
HH-0133,HH-0133,household,2025-06-01,0,0,,0,0,0,0,0,0,0,0,0
HH-0133,HH-0133,household,2025-06-02,1,0.597,17,0.0,1,0,0,15,0,0,0,1
HH-0133,HH-0133,household,2025-06-03,0,0,,0,0,0,0,0,0,0,0,0
HH-0133,HH-0133,household,2025-06-04,1,0.79,12,1.0,0,1,20,19,0,1,0,0
HH-0133,HH-0133,household,2025-06-05,1,0.184,12,1.0,0,1,9,5,0,1,0,0
HH-0133,HH-0133,household,2025-06-06,0,0,,0,0,0,0,0,0,0,0,0
HH-0133,HH-0133,household,2025-06-07,1,0.651,12,1.0,0,1,18,16,0,1,0,0
HH-0133,HH-0133,household,2025-06-08,0,0,,0,0,0,0,0,0,0,0,0
HH-0133,HH-0133,household,2025-06-09,2,0.483,12,0.5,1,1,10,12,0,1,0,1
HH-0133,HH-0133,household,2025-06-10,0,0,,0,0,0,0,0,0,0,0,0
HH-0133,HH-0133,household,2025-06-11,1,0.675,12,1.0,0,1,18,17,0,1,0,0
HH-0133,HH-0133,household,2025-06-12,1,0.186,17,0.0,1,0,0,5,0,0,0,1
HH-0133,HH-0133,household,2025-06-13,0,0,,0,0,0,0,0,0,0,0,0
HH-0133,HH-0133,household,2025-06-14,0,0,,0,0,0,0,0,0,0,0,0
HH-0133,HH-0133,household,2025-06-15,0,0,,0,0,0,0,0,0,0,0,0
HH-0133,HH-0133,household,2025-06-16,1,0.24,12,1.0,0,1,10,6,0,1,0,0
HH-0133,HH-0133,household,2025-06-17,1,0.241,17,0.0,1,0,0,6,0,0,0,1
HH-0133,HH-0133,household,2025-06-18,2,0.952,12,0.5,1,1,19,24,0,1,0,1
HH-0133,HH-0133,household,2025-06-19,0,0,,0,0,0,0,0,0,0,0,0
HH-0133,HH-0133,household,2025-06-20,1,0.7,17,0.0,1,0,0,17,0,0,0,1
HH-0133,HH-0133,household,2025-06-21,1,0.202,17,0.0,1,0,0,5,0,0,0,1
HH-0133,HH-0133,household,2025-06-22,1,0.665,17,0.0,1,0,0,16,0,0,0,1
HH-0133,HH-0133,household,2025-06-23,1,0.512,12,1.0,0,1,15,13,0,1,0,0
HH-0133,HH-0133,household,2025-06-24,0,0,,0,0,0,0,0,0,0,0,0
HH-0133,HH-0133,household,2025-06-25,1,0.405,12,1.0,0,1,13,10,0,1,0,0
HH-0133,HH-0133,household,2025-06-26,1,0.785,12,1.0,0,1,20,19,0,1,0,0
HH-0133,HH-0133,household,2025-06-27,0,0,,0,0,0,0,0,0,0,0,0
HH-0133,HH-0133,household,2025-06-28,0,0,,0,0,0,0,0,0,0,0,0
HH-0133,HH-0133,household,2025-06-29,0,0,,0,0,0,0,0,0,0,0,0
HH-0133,HH-0133,household,2025-06-30,0,0,,0,0,0,0,0,0,0,0,0
