timestamp_hour,date,hour_eat,battery_soc_percent,battery_power_w,pv_dc_power_w,pv_ac_power_w,fronius_pv_power_w,ac_load_w,fronius_consumption_w,voltage_avg_v,system_alarm_count,slot_color,source
2025-06-19T12:00:00,2025-06-19,12,75.97,8639.56,6073.88,6218.62,,3090.81,514.67,239.77,32,green,victron+fronius
2025-06-19T13:00:00,2025-06-19,13,91.56,11097.12,7919.94,7844.19,,3834.38,712.33,240.83,16,green,victron+fronius
2025-06-19T14:00:00,2025-06-19,14,99.0,107.49,1130.96,2669.57,,3657.37,496.67,239.62,67,green,victron+fronius
2025-06-19T15:00:00,2025-06-19,15,99.0,208.68,1603.14,2103.59,,3643.59,468.33,240.31,22,green,victron+fronius
2025-06-19T16:00:00,2025-06-19,16,99.0,40.0,276.5,2814.75,,2762.75,485.33,239.98,4,orange,victron+fronius
2025-06-19T17:00:00,2025-06-19,17,99.0,-357.0,777.0,1320.71,,2207.86,386.0,239.93,7,red,victron+fronius
2025-06-19T18:00:00,2025-06-19,18,95.13,-3183.8,4.0,3.97,,2762.74,443.67,239.99,76,red,victron+fronius
2025-06-19T19:00:00,2025-06-19,19,92.92,-3882.78,,,,3398.89,391.88,239.94,36,red,victron+fronius
2025-06-19T20:00:00,2025-06-19,20,82.5,-3593.0,,,,3158.25,309.82,239.94,4,red,victron+fronius
2025-06-19T21:00:00,2025-06-19,21,76.0,-3026.0,,,,2678.75,309.82,240.03,4,red,victron+fronius
2025-06-19T22:00:00,2025-06-19,22,71.25,-2207.25,,,,1965.5,309.82,240.07,4,red,victron+fronius
2025-06-19T23:00:00,2025-06-19,23,67.5,-1573.25,,,,1392.5,309.82,239.9,4,red,victron+fronius
2025-06-20T00:00:00,2025-06-20,0,64.75,-1369.25,,,,1180.75,309.82,239.95,4,red,victron+fronius
2025-06-20T01:00:00,2025-06-20,1,62.0,-1312.75,,,,1139.75,309.82,239.97,4,red,victron+fronius
2025-06-20T02:00:00,2025-06-20,2,59.75,-1295.0,,,,1100.0,309.82,240.11,4,red,victron+fronius
2025-06-20T03:00:00,2025-06-20,3,57.25,-1287.25,,,,1113.0,309.82,239.91,4,red,victron+fronius
2025-06-20T04:00:00,2025-06-20,4,54.75,-1348.75,,,,1164.5,309.82,239.95,4,red,victron+fronius
2025-06-20T05:00:00,2025-06-20,5,52.0,-1415.5,,,,1216.0,309.82,240.07,4,red,victron+fronius
2025-06-20T06:00:00,2025-06-20,6,49.77,-1719.02,2.57,2.31,,1520.72,280.58,240.02,47,red,victron+fronius
2025-06-20T07:00:00,2025-06-20,7,47.25,-677.0,666.5,576.5,,1741.25,283.0,240.03,4,orange,victron+fronius
2025-06-20T08:00:00,2025-06-20,8,49.25,3889.0,3203.0,3123.5,,2104.0,383.33,239.98,4,orange,victron+fronius
2025-06-20T09:00:00,2025-06-20,9,60.5,6955.0,4778.5,5046.25,,2620.5,396.67,240.11,4,orange,victron+fronius
2025-06-20T10:00:00,2025-06-20,10,74.5,7311.0,4880.25,5199.75,,2460.5,469.67,239.83,4,green,victron+fronius
2025-06-20T11:00:00,2025-06-20,11,94.44,10314.11,6735.78,6651.44,,2700.22,479.67,239.99,9,green,victron+fronius
2025-06-20T12:00:00,2025-06-20,12,99.0,1069.6,1787.0,2178.8,,2614.8,468.67,239.87,5,green,victron+fronius
2025-06-20T13:00:00,2025-06-20,13,99.0,-68.5,41.25,3488.5,,3143.75,531.67,239.45,4,green,victron+fronius
2025-06-20T14:00:00,2025-06-20,14,99.0,-88.0,302.5,3372.0,,3392.5,562.33,240.04,4,green,victron+fronius
2025-06-20T15:00:00,2025-06-20,15,99.0,-17.75,433.25,2851.25,,2941.25,558.33,240.1,4,green,victron+fronius
2025-06-20T16:00:00,2025-06-20,16,99.0,68.5,702.33,2227.83,,2568.83,460.33,239.92,6,orange,victron+fronius
2025-06-20T17:00:00,2025-06-20,17,99.0,-521.38,884.38,1233.12,,2313.5,404.67,239.96,8,red,victron+fronius
2025-06-20T18:00:00,2025-06-20,18,95.4,-3334.87,0.98,1.33,,2939.53,377.67,240.0,92,red,victron+fronius
2025-06-20T19:00:00,2025-06-20,19,92.37,-4780.5,,,,4220.45,467.11,240.02,38,red,victron+fronius
2025-06-20T20:00:00,2025-06-20,20,83.25,-3441.75,,,,3062.75,341.67,240.01,4,red,victron+fronius
2025-06-20T21:00:00,2025-06-20,21,77.25,-2986.25,,,,2677.25,341.67,240.01,4,red,victron+fronius
2025-06-20T22:00:00,2025-06-20,22,71.75,-2434.0,,,,2166.25,341.67,240.07,4,red,victron+fronius
2025-06-20T23:00:00,2025-06-20,23,67.5,-2068.25,,,,1837.75,341.67,239.95,4,red,victron+fronius
2025-06-21T00:00:00,2025-06-21,0,63.5,-1904.5,,,,1680.0,341.67,240.01,4,red,victron+fronius
2025-06-21T01:00:00,2025-06-21,1,60.5,-1708.25,,,,1483.0,341.67,240.03,4,red,victron+fronius
2025-06-21T02:00:00,2025-06-21,2,57.25,-1641.0,,,,1426.5,341.67,240.1,4,red,victron+fronius
2025-06-21T03:00:00,2025-06-21,3,54.0,-1516.5,,,,1329.5,341.67,240.02,4,red,victron+fronius
2025-06-21T04:00:00,2025-06-21,4,51.25,-1493.5,,,,1288.5,341.67,239.92,4,red,victron+fronius
2025-06-21T05:00:00,2025-06-21,5,48.25,-1632.5,,,,1438.0,341.67,239.98,4,red,victron+fronius
2025-06-21T06:00:00,2025-06-21,6,45.68,-1606.37,2.27,2.16,,1416.87,266.83,240.0,60,red,victron+fronius
2025-06-21T07:00:00,2025-06-21,7,43.0,-629.75,520.0,446.75,,1478.25,235.67,240.33,4,orange,victron+fronius
2025-06-21T08:00:00,2025-06-21,8,43.75,2764.25,2415.75,2237.5,,1627.0,285.0,240.03,4,orange,victron+fronius
2025-06-21T09:00:00,2025-06-21,9,54.75,8391.0,5246.0,5361.25,,1874.25,391.0,240.2,4,orange,victron+fronius
2025-06-21T10:00:00,2025-06-21,10,71.5,10402.25,6334.5,6683.25,,2175.75,409.0,240.0,4,green,victron+fronius
2025-06-21T11:00:00,2025-06-21,11,93.71,11588.0,7223.29,6831.14,,1760.14,320.67,240.15,7,green,victron+fronius
2025-06-21T12:00:00,2025-06-21,12,99.0,493.2,2037.2,1289.4,,2799.8,411.0,240.07,5,green,victron+fronius
2025-06-21T13:00:00,2025-06-21,13,99.0,83.5,336.75,3068.5,,2880.5,536.33,239.98,4,green,victron+fronius
2025-06-21T14:00:00,2025-06-21,14,99.0,320.25,914.75,3457.25,,3632.75,517.33,239.85,4,green,victron+fronius
2025-06-21T15:00:00,2025-06-21,15,99.0,-51.0,45.5,3143.0,,2817.25,502.67,240.36,4,green,victron+fronius
2025-06-21T16:00:00,2025-06-21,16,99.0,-519.71,782.86,1596.14,,2582.29,412.33,239.97,7,orange,victron+fronius
2025-06-21T17:00:00,2025-06-21,17,97.5,-2255.25,559.25,539.5,,2938.75,473.0,239.77,4,red,victron+fronius
2025-06-21T18:00:00,2025-06-21,18,90.05,-4178.04,1.72,2.45,,3673.0,558.0,240.0,74,red,victron+fronius
2025-06-21T19:00:00,2025-06-21,19,87.0,-5190.32,,,,4582.57,499.23,240.04,40,red,victron+fronius
2025-06-21T20:00:00,2025-06-21,20,75.0,-3877.5,,,,3471.75,372.34,240.04,4,red,victron+fronius
2025-06-21T21:00:00,2025-06-21,21,69.0,-3018.75,,,,2689.25,372.34,240.04,4,red,victron+fronius
2025-06-21T22:00:00,2025-06-21,22,63.5,-2302.75,,,,2080.25,372.34,239.98,4,red,victron+fronius
2025-06-21T23:00:00,2025-06-21,23,59.5,-2120.0,,,,1890.75,372.34,239.88,4,red,victron+fronius
2025-06-22T00:00:00,2025-06-22,0,55.5,-2111.0,,,,1849.5,372.34,239.92,4,red,victron+fronius
2025-06-22T01:00:00,2025-06-22,1,51.5,-1879.75,,,,1649.5,372.34,239.96,4,red,victron+fronius
2025-06-22T02:00:00,2025-06-22,2,48.0,-1782.75,,,,1536.75,372.34,239.97,4,red,victron+fronius
2025-06-22T03:00:00,2025-06-22,3,44.75,-1649.5,,,,1439.0,372.34,240.11,4,red,victron+fronius
2025-06-22T04:00:00,2025-06-22,4,41.5,-1698.0,,,,1452.5,372.34,240.08,4,red,victron+fronius
2025-06-22T05:00:00,2025-06-22,5,38.5,-1658.5,,,,1444.5,372.34,239.97,4,red,victron+fronius
2025-06-22T06:00:00,2025-06-22,6,35.6,-1592.28,3.77,3.45,,1394.72,281.68,240.0,43,red,victron+fronius
2025-06-22T07:00:00,2025-06-22,7,34.0,-54.25,1110.25,967.5,,1873.25,278.0,239.95,4,red,victron+fronius
2025-06-22T08:00:00,2025-06-22,8,35.5,1745.5,2283.25,2039.5,,2256.0,382.33,239.88,4,orange,victron+fronius
2025-06-22T09:00:00,2025-06-22,9,39.75,2639.5,2698.25,2466.25,,2245.0,385.0,240.03,4,orange,victron+fronius
2025-06-22T10:00:00,2025-06-22,10,47.5,8041.33,5824.17,5915.0,,3093.67,566.33,240.14,6,green,victron+fronius
2025-06-22T11:00:00,2025-06-22,11,59.75,10865.0,6776.75,7309.0,,2757.5,538.67,240.16,4,green,victron+fronius
2025-06-22T12:00:00,2025-06-22,12,82.57,10860.86,6769.86,7109.57,,2505.14,484.0,240.0,7,green,victron+fronius
2025-06-22T13:00:00,2025-06-22,13,95.89,8725.94,5844.67,6184.39,,2713.61,476.67,240.07,18,green,victron+fronius
2025-06-22T14:00:00,2025-06-22,14,99.0,950.17,2342.5,2615.42,,3431.83,559.33,240.18,12,green,victron+fronius
2025-06-22T15:00:00,2025-06-22,15,99.0,-162.57,1954.86,2561.71,,4142.14,646.33,239.01,7,green,victron+fronius
2025-06-22T16:00:00,2025-06-22,16,99.0,-207.8,991.8,2965.4,,3642.2,643.33,240.07,5,orange,victron+fronius
2025-06-22T17:00:00,2025-06-22,17,98.86,-948.29,1325.43,1540.29,,3390.86,574.33,239.91,7,red,victron+fronius
2025-06-22T18:00:00,2025-06-22,18,93.01,-4248.88,6.22,6.8,,3648.68,586.67,239.97,81,red,victron+fronius
2025-06-22T19:00:00,2025-06-22,19,89.97,-4460.73,,,,3882.45,472.44,240.0,33,red,victron+fronius
2025-06-22T20:00:00,2025-06-22,20,77.71,-4450.71,,,,3895.43,432.93,238.22,7,red,victron+fronius
2025-06-22T21:00:00,2025-06-22,21,70.0,-4158.25,,,,3700.5,432.93,240.0,4,red,victron+fronius
2025-06-22T22:00:00,2025-06-22,22,62.25,-3755.75,,,,3317.0,432.93,240.05,4,red,victron+fronius
2025-06-22T23:00:00,2025-06-22,23,55.75,-3486.75,,,,3071.0,432.93,240.03,4,red,victron+fronius
2025-06-23T00:00:00,2025-06-23,0,50.75,-2026.25,,,,1804.5,432.93,239.93,4,red,victron+fronius
2025-06-23T01:00:00,2025-06-23,1,47.5,-1696.5,,,,1479.25,432.93,239.97,4,red,victron+fronius
2025-06-23T02:00:00,2025-06-23,2,44.5,-1721.5,,,,1489.25,432.93,240.0,4,red,victron+fronius
2025-06-23T03:00:00,2025-06-23,3,40.75,-1767.25,,,,1561.25,432.93,240.04,4,red,victron+fronius
2025-06-23T04:00:00,2025-06-23,4,37.5,-1749.0,,,,1536.5,432.93,239.97,4,red,victron+fronius
2025-06-23T05:00:00,2025-06-23,5,34.25,-1730.0,,,,1514.25,432.93,239.92,4,red,victron+fronius
2025-06-23T06:00:00,2025-06-23,6,30.67,-1834.44,2.64,2.51,,1624.76,344.27,239.96,45,red,victron+fronius
2025-06-23T07:00:00,2025-06-23,7,28.25,327.25,1056.0,929.5,,1505.5,255.33,240.21,4,red,victron+fronius
2025-06-23T08:00:00,2025-06-23,8,32.25,3521.75,3118.25,2955.25,,2233.5,334.33,240.21,4,red,victron+fronius
2025-06-23T09:00:00,2025-06-23,9,42.75,7317.0,5059.75,5016.75,,2415.5,454.33,239.88,4,orange,victron+fronius
2025-06-23T10:00:00,2025-06-23,10,56.25,8129.75,5438.5,5646.5,,2528.25,496.0,239.88,4,green,victron+fronius
2025-06-23T11:00:00,2025-06-23,11,67.5,3736.0,3197.25,2989.75,,2168.25,394.67,239.82,4,green,victron+fronius
2025-06-23T12:00:00,2025-06-23,12,73.75,4068.5,3577.25,3351.25,,2608.5,465.0,239.79,4,green,victron+fronius
2025-06-23T13:00:00,2025-06-23,13,86.0,12218.11,7203.0,7606.11,,2090.22,421.67,239.89,9,green,victron+fronius
2025-06-23T14:00:00,2025-06-23,14,97.96,4949.92,3718.58,3549.79,,1904.21,347.67,240.01,24,green,victron+fronius
2025-06-23T15:00:00,2025-06-23,15,99.0,-5.5,361.5,2046.0,,2159.0,351.0,240.13,4,green,victron+fronius
2025-06-23T16:00:00,2025-06-23,16,99.0,-105.83,691.33,1551.17,,2033.5,373.0,239.84,6,orange,victron+fronius
2025-06-23T17:00:00,2025-06-23,17,99.0,393.5,784.83,1039.83,,1271.83,231.0,239.9,12,red,victron+fronius
2025-06-23T18:00:00,2025-06-23,18,95.74,-3690.55,3.36,3.82,,3311.22,414.33,239.96,88,red,victron+fronius
2025-06-23T19:00:00,2025-06-23,19,93.17,-3215.48,,,,2859.52,462.57,239.99,42,red,victron+fronius
2025-06-23T20:00:00,2025-06-23,20,83.0,-4417.0,,,,4152.0,416.36,239.92,4,red,victron+fronius
2025-06-23T21:00:00,2025-06-23,21,74.25,-4152.0,,,,3741.75,416.36,239.97,4,red,victron+fronius
2025-06-23T22:00:00,2025-06-23,22,67.75,-2902.5,,,,2611.75,416.36,239.97,4,red,victron+fronius
2025-06-23T23:00:00,2025-06-23,23,62.5,-2484.0,,,,2212.25,416.36,240.05,4,red,victron+fronius
2025-06-24T00:00:00,2025-06-24,0,58.25,-2322.25,,,,2061.75,416.36,240.01,4,red,victron+fronius
2025-06-24T01:00:00,2025-06-24,1,54.0,-2158.5,,,,1891.75,416.36,240.03,4,red,victron+fronius
2025-06-24T02:00:00,2025-06-24,2,50.0,-2039.25,,,,1768.25,416.36,240.04,4,red,victron+fronius
2025-06-24T03:00:00,2025-06-24,3,46.5,-1896.75,,,,1656.5,416.36,239.88,4,red,victron+fronius
2025-06-24T04:00:00,2025-06-24,4,42.75,-1777.75,,,,1571.0,416.36,239.97,4,red,victron+fronius
2025-06-24T05:00:00,2025-06-24,5,39.25,-1854.25,,,,1632.25,416.36,240.04,4,red,victron+fronius
2025-06-24T06:00:00,2025-06-24,6,35.9,-2031.93,3.44,3.67,,1800.56,354.82,239.98,41,red,victron+fronius
2025-06-24T07:00:00,2025-06-24,7,32.5,-55.75,1078.75,957.5,,1922.25,343.33,240.1,4,red,victron+fronius
2025-06-24T08:00:00,2025-06-24,8,36.5,4033.5,3094.5,2954.5,,1831.0,310.0,240.07,4,orange,victron+fronius
2025-06-24T09:00:00,2025-06-24,9,46.75,6868.25,4798.5,4950.75,,2680.5,439.0,239.91,4,orange,victron+fronius
2025-06-24T10:00:00,2025-06-24,10,62.0,8889.5,6043.25,6549.5,,3422.75,601.0,239.95,4,green,victron+fronius
2025-06-24T11:00:00,2025-06-24,11,80.0,11065.0,6705.5,7531.75,,2896.25,620.33,239.86,4,green,victron+fronius
2025-06-24T12:00:00,2025-06-24,12,97.38,7472.62,5719.88,4891.0,,2694.25,505.0,240.15,8,green,victron+fronius
2025-06-24T13:00:00,2025-06-24,13,99.0,-114.0,151.25,2866.75,,2847.5,502.33,240.18,4,green,victron+fronius
2025-06-24T14:00:00,2025-06-24,14,99.0,97.25,,2988.75,,2587.5,495.0,240.32,4,green,victron+fronius
2025-06-24T15:00:00,2025-06-24,15,99.0,44.0,,2950.0,,2621.75,485.67,240.08,4,green,victron+fronius
2025-06-24T16:00:00,2025-06-24,16,99.0,54.75,55.0,2768.5,,2381.75,426.67,240.1,4,orange,victron+fronius
2025-06-24T17:00:00,2025-06-24,17,99.0,-638.29,1137.57,1397.43,,2846.14,450.0,239.86,7,red,victron+fronius
2025-06-24T18:00:00,2025-06-24,18,94.59,-3546.48,8.28,9.54,,3136.61,440.67,240.0,54,red,victron+fronius
2025-06-24T19:00:00,2025-06-24,19,92.22,-3887.49,,,,3414.57,592.0,240.0,51,red,victron+fronius
2025-06-24T20:00:00,2025-06-24,20,83.25,-3070.75,,,,2767.75,,240.07,4,red,victron
2025-06-24T21:00:00,2025-06-24,21,77.75,-2794.25,,,,2529.75,,240.05,4,red,victron
2025-06-24T22:00:00,2025-06-24,22,71.75,-3235.75,,,,3088.5,,239.94,4,red,victron
2025-06-24T23:00:00,2025-06-24,23,66.5,-2222.0,,,,1998.25,,240.01,4,red,victron
2025-06-25T00:00:00,2025-06-25,0,62.5,-2176.75,,,,1955.0,346.7,239.98,4,red,victron+fronius
2025-06-25T01:00:00,2025-06-25,1,59.25,-1664.0,,,,1481.25,346.7,239.97,4,red,victron+fronius
2025-06-25T02:00:00,2025-06-25,2,56.0,-1576.75,,,,1393.5,346.7,240.0,4,red,victron+fronius
2025-06-25T03:00:00,2025-06-25,3,52.75,-1557.5,,,,1367.5,346.7,240.04,4,red,victron+fronius
2025-06-25T04:00:00,2025-06-25,4,50.0,-1537.25,,,,1359.5,346.7,239.98,4,red,victron+fronius
2025-06-25T05:00:00,2025-06-25,5,47.0,-1441.75,,,,1282.5,346.7,240.05,4,red,victron+fronius
2025-06-25T06:00:00,2025-06-25,6,44.51,-1533.82,3.13,2.74,,1364.98,275.23,239.99,55,red,victron+fronius
2025-06-25T07:00:00,2025-06-25,7,42.75,687.0,1174.0,1048.75,,1402.25,252.33,240.2,4,orange,victron+fronius
2025-06-25T08:00:00,2025-06-25,8,47.0,4277.5,3239.5,3154.5,,1852.75,305.67,240.01,4,orange,victron+fronius
2025-06-25T09:00:00,2025-06-25,9,58.25,7611.0,5083.75,5141.75,,2343.5,406.0,239.98,4,orange,victron+fronius
2025-06-25T10:00:00,2025-06-25,10,74.75,9913.25,6374.75,6714.25,,2766.5,479.33,240.11,4,green,victron+fronius
2025-06-25T11:00:00,2025-06-25,11,95.38,9466.25,6775.5,6204.25,,3059.38,504.33,239.9,8,green,victron+fronius
2025-06-25T12:00:00,2025-06-25,12,99.0,163.25,1211.0,1938.25,,2620.5,473.0,240.14,4,green,victron+fronius
2025-06-25T13:00:00,2025-06-25,13,99.0,31.75,1045.0,3044.0,,3699.25,538.0,239.91,4,green,victron+fronius
2025-06-25T14:00:00,2025-06-25,14,99.0,100.0,3001.75,2465.5,,4897.0,742.67,240.0,4,green,victron+fronius
2025-06-25T15:00:00,2025-06-25,15,99.0,63.5,444.5,2715.25,,2796.5,442.33,240.03,4,green,victron+fronius
2025-06-25T16:00:00,2025-06-25,16,99.0,138.0,441.5,2825.75,,2646.75,472.33,240.05,4,orange,victron+fronius
2025-06-25T17:00:00,2025-06-25,17,99.0,-348.5,851.12,1390.62,,2584.0,458.33,240.1,8,red,victron+fronius
2025-06-25T18:00:00,2025-06-25,18,94.96,-2833.92,8.06,11.74,,2495.55,437.0,240.07,53,red,victron+fronius
2025-06-25T19:00:00,2025-06-25,19,93.03,-3070.18,,,,2716.84,379.85,239.99,61,red,victron+fronius
2025-06-25T20:00:00,2025-06-25,20,85.0,-2926.25,,,,2606.25,337.27,240.03,4,red,victron+fronius
2025-06-25T21:00:00,2025-06-25,21,79.0,-3348.25,,,,3067.25,337.27,239.97,4,red,victron+fronius
2025-06-25T22:00:00,2025-06-25,22,72.75,-2684.0,,,,2406.0,337.27,239.97,4,red,victron+fronius
2025-06-25T23:00:00,2025-06-25,23,67.75,-2133.0,,,,1899.75,337.27,239.88,4,red,victron+fronius
2025-06-26T00:00:00,2025-06-26,0,64.5,-1698.25,,,,1499.0,337.27,240.01,4,red,victron+fronius
2025-06-26T01:00:00,2025-06-26,1,61.25,-1717.0,,,,1491.0,337.27,239.98,4,red,victron+fronius
2025-06-26T02:00:00,2025-06-26,2,58.0,-1627.75,,,,1429.25,337.27,239.98,4,red,victron+fronius
2025-06-26T03:00:00,2025-06-26,3,54.75,-1579.5,,,,1372.75,337.27,240.13,4,red,victron+fronius
2025-06-26T04:00:00,2025-06-26,4,52.0,-1564.0,,,,1346.0,337.27,239.97,4,red,victron+fronius
2025-06-26T05:00:00,2025-06-26,5,49.0,-1487.5,,,,1290.75,337.27,239.98,4,red,victron+fronius
2025-06-26T06:00:00,2025-06-26,6,46.51,-1244.0,1.87,1.74,,1085.91,243.48,240.03,45,red,victron+fronius
2025-06-26T07:00:00,2025-06-26,7,45.25,688.75,1082.75,973.25,,1239.25,188.33,240.26,4,orange,victron+fronius
2025-06-26T08:00:00,2025-06-26,8,50.75,4167.75,3072.0,2952.0,,1621.75,251.67,239.95,4,orange,victron+fronius
2025-06-26T09:00:00,2025-06-26,9,57.0,4493.5,3363.25,3127.75,,1704.75,299.0,240.03,4,orange,victron+fronius
2025-06-26T10:00:00,2025-06-26,10,71.0,10326.25,6661.0,6087.88,,1591.25,327.33,239.82,8,green,victron+fronius
2025-06-26T11:00:00,2025-06-26,11,86.5,13041.12,8011.12,7630.69,,1453.46,317.0,240.11,26,green,victron+fronius
2025-06-26T12:00:00,2025-06-26,12,96.05,10857.8,6756.9,6326.3,,1678.6,324.33,239.97,20,green,victron+fronius
2025-06-26T13:00:00,2025-06-26,13,99.0,616.5,1222.5,3172.75,,3446.75,634.0,239.98,4,green,victron+fronius
2025-06-26T14:00:00,2025-06-26,14,99.0,584.33,1607.17,2232.78,,2769.61,519.33,239.89,18,green,victron+fronius
2025-06-26T15:00:00,2025-06-26,15,99.0,119.75,152.75,3280.0,,2939.75,520.33,240.03,4,green,victron+fronius
2025-06-26T16:00:00,2025-06-26,16,99.0,531.57,1614.07,2217.36,,2959.21,527.67,239.95,14,orange,victron+fronius
2025-06-26T17:00:00,2025-06-26,17,99.0,-317.62,865.5,1524.25,,2563.0,420.0,239.94,8,red,victron+fronius
2025-06-26T18:00:00,2025-06-26,18,95.62,-3158.59,10.82,12.46,,2775.04,415.67,240.0,56,red,victron+fronius
2025-06-26T19:00:00,2025-06-26,19,93.56,-3176.38,,,,2833.85,382.24,239.99,48,red,victron+fronius
2025-06-26T20:00:00,2025-06-26,20,85.25,-3367.5,,,,3019.75,330.86,240.07,4,red,victron+fronius
2025-06-26T21:00:00,2025-06-26,21,78.75,-3376.25,,,,3054.0,330.86,240.17,4,red,victron+fronius
2025-06-26T22:00:00,2025-06-26,22,72.75,-2736.75,,,,2469.5,330.86,239.95,4,red,victron+fronius
2025-06-26T23:00:00,2025-06-26,23,68.5,-1913.0,,,,1690.75,330.86,240.0,4,red,victron+fronius
2025-06-27T00:00:00,2025-06-27,0,65.0,-1602.0,,,,1423.75,330.86,239.94,4,red,victron+fronius
2025-06-27T01:00:00,2025-06-27,1,62.0,-1531.75,,,,1357.0,330.86,239.93,4,red,victron+fronius
2025-06-27T02:00:00,2025-06-27,2,59.25,-1491.5,,,,1327.0,330.86,239.88,4,red,victron+fronius
2025-06-27T03:00:00,2025-06-27,3,56.25,-1444.5,,,,1278.0,330.86,239.93,4,red,victron+fronius
2025-06-27T04:00:00,2025-06-27,4,53.5,-1563.0,,,,1361.5,330.86,239.84,4,red,victron+fronius
2025-06-27T05:00:00,2025-06-27,5,50.5,-1548.75,,,,1375.0,330.86,240.02,4,red,victron+fronius
2025-06-27T06:00:00,2025-06-27,6,47.93,-1471.0,2.39,2.33,,1297.33,255.47,240.01,57,red,victron+fronius
2025-06-27T07:00:00,2025-06-27,7,46.25,508.25,1101.75,1007.0,,1350.0,206.67,239.99,4,orange,victron+fronius
2025-06-27T08:00:00,2025-06-27,8,51.25,4695.25,3214.0,3192.75,,1438.0,245.67,239.97,4,orange,victron+fronius
2025-06-27T09:00:00,2025-06-27,9,63.5,8233.75,4874.75,5186.0,,1516.0,248.67,240.0,4,orange,victron+fronius
2025-06-27T10:00:00,2025-06-27,10,81.25,9129.75,5103.5,5976.0,,1591.5,336.0,240.1,4,green,victron+fronius
2025-06-27T11:00:00,2025-06-27,11,97.43,6492.86,5056.29,3942.29,,2226.86,362.67,239.97,7,green,victron+fronius
2025-06-27T12:00:00,2025-06-27,12,99.0,82.5,357.25,2284.75,,2340.75,407.0,240.07,4,green,victron+fronius
2025-06-27T13:00:00,2025-06-27,13,99.0,-13.75,,2728.25,,2468.0,426.0,239.89,4,green,victron+fronius
2025-06-27T14:00:00,2025-06-27,14,99.0,78.25,282.0,3018.25,,2910.75,477.0,239.89,4,green,victron+fronius
2025-06-27T15:00:00,2025-06-27,15,99.0,-298.25,353.5,3193.75,,3127.5,583.67,240.01,4,green,victron+fronius
2025-06-27T16:00:00,2025-06-27,16,99.0,-90.5,199.25,3015.0,,2888.25,504.33,240.0,4,orange,victron+fronius
2025-06-27T17:00:00,2025-06-27,17,99.0,-546.75,837.38,1340.0,,2433.88,424.33,240.0,8,red,victron+fronius
2025-06-27T18:00:00,2025-06-27,18,95.57,-2855.79,6.43,7.69,,2533.14,383.33,240.04,58,red,victron+fronius
2025-06-27T19:00:00,2025-06-27,19,93.46,-3555.28,,,,3159.76,406.47,239.98,50,red,victron+fronius
2025-06-27T20:00:00,2025-06-27,20,85.25,-3345.25,,,,3008.25,352.21,240.24,4,red,victron+fronius
2025-06-27T21:00:00,2025-06-27,21,79.0,-3278.5,,,,2942.75,352.21,239.96,4,red,victron+fronius
2025-06-27T22:00:00,2025-06-27,22,73.5,-2514.5,,,,2284.25,352.21,239.98,4,red,victron+fronius
2025-06-27T23:00:00,2025-06-27,23,68.5,-2096.5,,,,1902.25,352.21,239.94,4,red,victron+fronius
2025-06-28T00:00:00,2025-06-28,0,64.75,-1963.0,,,,1737.5,352.21,240.08,4,red,victron+fronius
2025-06-28T01:00:00,2025-06-28,1,61.25,-1732.75,,,,1533.0,352.21,239.91,4,red,victron+fronius
2025-06-28T02:00:00,2025-06-28,2,58.0,-1781.0,,,,1578.5,352.21,240.04,4,red,victron+fronius
2025-06-28T03:00:00,2025-06-28,3,54.75,-1752.25,,,,1533.5,352.21,239.92,4,red,victron+fronius
2025-06-28T04:00:00,2025-06-28,4,51.5,-1821.75,,,,1612.0,352.21,240.04,4,red,victron+fronius
2025-06-28T05:00:00,2025-06-28,5,48.0,-1717.5,,,,1506.75,352.21,239.97,4,red,victron+fronius
2025-06-28T06:00:00,2025-06-28,6,44.98,-1706.33,3.42,3.04,,1523.2,284.14,239.98,55,red,victron+fronius
2025-06-28T07:00:00,2025-06-28,7,42.25,-981.0,743.5,659.0,,2148.25,353.33,240.1,4,orange,victron+fronius
2025-06-28T08:00:00,2025-06-28,8,41.0,656.5,1869.0,1749.25,,2836.0,465.0,240.01,4,orange,victron+fronius
2025-06-28T09:00:00,2025-06-28,9,46.0,3390.25,3748.25,3636.75,,3893.0,536.33,239.88,4,orange,victron+fronius
2025-06-28T10:00:00,2025-06-28,10,52.75,4281.0,3617.25,3458.5,,2510.25,464.0,240.13,4,green,victron+fronius
2025-06-28T11:00:00,2025-06-28,11,60.25,2136.25,2720.0,2641.0,,2784.5,455.0,239.56,4,green,victron+fronius
2025-06-28T12:00:00,2025-06-28,12,64.5,3579.5,3145.75,3120.75,,2423.25,437.0,239.89,4,green,victron+fronius
2025-06-28T13:00:00,2025-06-28,13,74.08,11362.85,7090.46,7776.62,,3128.54,513.67,239.71,13,green,victron+fronius
2025-06-28T14:00:00,2025-06-28,14,85.75,5507.0,4159.75,4093.25,,2382.25,544.0,240.01,4,green,victron+fronius
2025-06-28T15:00:00,2025-06-28,15,97.5,6323.5,4887.38,4640.75,,2821.38,448.33,240.0,8,green,victron+fronius
2025-06-28T16:00:00,2025-06-28,16,99.0,60.75,253.25,2531.25,,2437.0,494.33,239.97,4,orange,victron+fronius
2025-06-28T17:00:00,2025-06-28,17,99.0,-762.12,1310.88,1678.88,,3414.25,519.33,239.62,8,red,victron+fronius
